"price","retail_price","units_sold","uses_ad_boosts","rating ","countries_shipped_to","origin_country","merchant_title","merchant_rating","product_id","discount","sales_revenue","units_sold_volume"
5.65,10,100,1,2.86,41,"CN","sarahouse",3.9,"5e9fa7de39682a0043ab7898",43.50,565,"Very Low"
11,85,50,1,4,36,"CN","zhanghongx",3.71,"5eba14a6aa66533dc41f2ae3",87.06,550,"Very Low"
5,9,100,1,4.67,140,"CN","haoduoyi c",4.49,"5ed34320dd296c304cb25970",44.44,500,"Very Low"
5,5,100,1,4.3,22,"CN","sunshine i",4.17,"5e9d3df803ee35376979fe40",0.00,500,"Very Low"
5,10,100,0,4.08,40,"CN","papastees",4.25,"5ea7929004129921f6ec8786",50.00,500,"Very Low"
5,75,100,1,3.8,43,"CN","horliday",3.89,"5e79a719493d722c8e4fcd4d",93.33,500,"Very Low"
5,5,100,0,3.91,24,"CN","fengjinyin",3.91,"5e9eba2f1a0bf408fef8b837",0.00,500,"Very Low"
5,30,100,0,3.69,40,NULL,"topmanclot",3.84,"5e44564413b8939de2f0a0f8",83.33,500,"Very Low"
5,9,100,0,4.08,43,"CN","juybsabar",3.89,"5e974f0241bfa80828e9c0da",44.44,500,"Very Low"
5,59,100,0,4.27,43,"CN","xiaotianxu",4.13,"5e916d950e061621c062ac52",91.53,500,"Very Low"
5,5,100,0,3.97,45,"CN","sangboo st",3.87,"5e8d7d681db40e4c921cc994",0.00,500,"Very Low"
5,19,100,0,3.71,11,"CN","shixueying",3.96,"5e74be96034d613d42b52dfe",73.68,500,"Very Low"
5,5,100,0,5,41,"CN","cxuelin991",4.22,"5ea27636bea0a409031ae82f",0.00,500,"Very Low"
5,5,100,0,3.06,13,"CN","jiayun sho",4.15,"5e9570e2d4af000dc41b1a9a",0.00,500,"Very Low"
5,26,100,1,4,41,"CN","supardaily",4.16,"5eb3937c9dd6ca23dcb12315",80.77,500,"Very Low"
5,5,100,1,3.4,35,"CN","cloudya",3.92,"5ea3ec32cf46550c2ee011e8",0.00,500,"Very Low"
5,41,100,1,3.67,43,"CN","makingsupe",4.01,"5eb24d0fd8da132dfb97ee79",87.80,500,"Very Low"
5,5,100,0,3.75,50,"CN","lalala fas",3.86,"5ea3b3e93b0e9b0ef3af91c3",0.00,500,"Very Low"
5,5,100,0,3,35,"CN","wisetqw",4.05,"5e1847af3336f40fccedf031",0.00,500,"Very Low"
5,127,100,0,2.79,54,"CN","wang168",4.23,"5ebfb735c9354d2da2efa220",96.06,500,"Very Low"
5,48,100,1,4.07,45,"CN","xiaohuagog",4.09,"5e59fbad67b3390255c23751",89.58,500,"Very Low"
5,5,100,1,5,35,"CN","your fashi",4.12,"5f095371d25f1d274c028031",0.00,500,"Very Low"
5,5,100,0,4.5,45,"CN","sangboo st",3.87,"5ea3b3944119761a2b014de7",0.00,500,"Very Low"
5,11,100,0,3.72,17,"CN","fenghuang1",4.04,"5d3fbb7edf9945238a3e858e",54.55,500,"Very Low"
5,24,100,0,3.7,42,"CN","spy89ping@",3.94,"5e7843348935f4bcaf684605",79.17,500,"Very Low"
5,5,100,1,4.83,40,"CN","uiuieornt",3.04,"5eb5268448db4b2032243489",0.00,500,"Very Low"
4.93,6,100,0,3.77,41,"CN","sarahouse",3.9,"5d58daef3159a812b05933d2",17.83,493,"Very Low"
4.9,5,100,0,3.96,26,"CN","xiejiatang",3.89,"5eb10406591f883c59a1dcb4",2.00,490,"Very Low"
4.84,5,100,1,4.09,43,"CN","styou",3.95,"5e65f92959cd5fc3e2ebf080",3.20,484,"Very Low"
4.81,5,100,1,5,47,"CN","chaoyang_l",4.33,"5edda5aeb7160e568443c6e7",3.80,481,"Very Low"
4.73,7,100,1,4.4,35,"CN","maligoodsm",4.12,"5cfdc9eaa9b0806c2f9aca41",32.43,473,"Very Low"
4.7,17,100,1,4,43,"CN","sjhdstoer",4.01,"5ea3bfe9b95fdb06c2c5b88f",72.35,470,"Very Low"
4.7,19,100,0,3.87,41,"CN","chicpopula",4.19,"5b9f1a4bd143a816d746677a",75.26,470,"Very Low"
4.67,4,100,1,2.88,25,"CN","pookie0331",4.08,"5e8ebf2eac17f043654c58d7",-16.75,467,"Very Low"
4.66,11,100,1,2.92,41,"CN","ifyou521",4.28,"5ed9bcfdaaa2b81d9c991b83",57.64,466,"Very Low"
9,33,50,1,4.5,41,"CN","seraih",4.12,"5eb0f23c904507255ca6530c",72.73,450,"Very Low"
9,85,50,1,4.63,36,"CN","guifen und",4.19,"5eb8f74fad8d1085b5bac034",89.41,450,"Very Low"
9,34,50,0,4,61,"US","mannika",4.46,"5a93ab421c6def23e6f0c878",73.53,450,"Very Low"
9,8,50,0,3,38,"CN","uei635w",3.77,"5edefbd61eb25e17fedf9b8e",-12.50,450,"Very Low"
9,34,50,0,5,41,"CN","adrea bout",4.07,"5e86c978d4bc413d5735e5ea",73.53,450,"Very Low"
8,56,50,1,4.67,19,"US","gina willi",3.87,"5eb96af6de96f304f1437bc0",85.71,400,"Very Low"
8,7,50,1,3.67,37,"CN","xiakeliuxi",3.79,"5e6f1aa7c182c5b14b486f9d",-14.29,400,"Very Low"
4,4,100,1,3.1,25,"CN","uncle drew",4.08,"5eb0d8b4423db02317031a34",0.00,400,"Very Low"
4,4,100,0,4.13,127,"CN","huyanggood",3.94,"5e0481bf1705212493a2f8e5",0.00,400,"Very Low"
4,4,100,1,4.07,48,"CN","guangzhouw",3.88,"5ebbd192c1b69c3de34286cc",0.00,400,"Very Low"
8,10,50,1,5,41,"CN","shenzhenma",4.15,"5ed4846f86ab3a200059da35",20.00,400,"Very Low"
8,10,50,0,3.8,23,"CN","yangshaoku",3.79,"5ec5e902610fbb0cb0ab6da2",20.00,400,"Very Low"
8,7,50,0,4,36,"CN","happy host",4.13,"5ec62572edb716031c1256f3",-14.29,400,"Very Low"
4,4,100,1,4.5,20,"CN","hcczhiqian",4.19,"5f0025c325561d2a49b8f58c",0.00,400,"Very Low"
8,33,50,1,5,41,"CN","terbuer",4.11,"5eb4dc8ec1231404c92d7eae",75.76,400,"Very Low"
8,7,50,1,3.43,15,"CN","xinemengbi",3.98,"5dc23f82bcc20f001e5a73e0",-14.29,400,"Very Low"
8,75,50,0,4.33,41,"CN","reyoun",4,"5ea90d795a7b8a3ab73de10d",89.33,400,"Very Low"
8,10,50,0,5,23,"CN","zhuangyupi",3.87,"5ec1e63f7abee20ab93c68f2",20.00,400,"Very Low"
8,7,50,0,3.71,23,"CN","liuxuelian",3.55,"5ed70273653d316c5a04335b",-14.29,400,"Very Low"
4,4,100,1,4.24,50,"CN","lalala fas",3.86,"5e8d7de13fe07502b8f48c70",0.00,400,"Very Low"
8,7,50,0,4,42,"CN","vactorybuy",4.16,"5eb2218fbeadef13bbcd71ad",-14.29,400,"Very Low"
8,7,50,0,3.88,25,"CN","zhongling6",3.74,"5ea91e4d29b81241e1d43b27",-14.29,400,"Very Low"
3.94,8,100,0,3.9,39,"CN","zoufei",4.07,"5e8dfd148e760f97b76f09a5",50.75,394,"Very Low"
3.93,24,100,0,3.54,28,"CN","xiuzhenfas",4.21,"5e9ff9f8627b2e2e6531fb85",83.63,393,"Very Low"
3.93,4,100,1,4.4,20,"SG","recherche.",3.92,"5ecb610b60d793319e3a06a0",1.75,393,"Very Low"
3.88,4,100,0,3.47,38,"CN","zuilangman",3.96,"5dd372bed0d2f061a0c6fdea",3.00,388,"Very Low"
3.87,15,100,1,4.53,67,"CN","kprusoian",4.23,"5e9536095c9c5306813b3bbc",74.20,387,"Very Low"
3.86,4,100,1,3.48,49,"CN","smart home",4.12,"5d78933775c1735981cf4c25",3.50,386,"Very Low"
3.83,4,100,0,3.57,38,"CN","zuilangman",3.96,"5e12c01191235958ecdd6285",4.25,383,"Very Low"
3.81,25,100,1,3.32,35,"CN","yguo",3.94,"5eba1a18d61f0344e17fae3c",84.76,381,"Very Low"
3.73,17,100,1,4.37,48,"CN","unlimited ",4.52,"5e8c600e60f3076f85bf2d73",78.06,373,"Very Low"
3.71,4,100,1,3.44,23,"CN","suyi techn",4.05,"5e9fa7c9898d87003f5891cd",7.25,371,"Very Low"
3.7,47,100,1,3.18,38,"CN","maxiaoxu",3.41,"5ea914e163d59930cccc879c",92.13,370,"Very Low"
3.69,40,100,0,3.53,24,"CN","wuewi",4.36,"5e702eb03aa1f42076ffabc9",90.78,369,"Very Low"
3.69,53,100,1,4.36,27,"CN","xonyaly",3.86,"5eb399f9f7086c24de6a958c",93.04,369,"Very Low"
3.68,4,100,0,3.71,38,NULL,"maxnina",3.79,"5d82f19340367911da1b9ee7",8.00,368,"Very Low"
3.66,26,100,1,3.2,140,"CN","zhenxuan",3.34,"5eb64eca0c8dbe3dfc55c400",85.92,366,"Very Low"
3.66,4,100,0,3.04,138,"CN","blessua",3.95,"5cc2592d1ff4ab5900977522",8.50,366,"Very Low"
3.65,9,100,1,3.38,81,"CN","liulianbag",4.24,"5edf2bba26a6cf0388a44aad",59.44,365,"Very Low"
7,6,50,0,4,139,"CN","caishuiwan",4.35,"5ebff6d34a4cf4438dba5d80",-16.67,350,"Very Low"
7,33,50,0,3,41,"CN","owiner",4,"5eb4dd169263020a42be1a88",78.79,350,"Very Low"
6,7,50,0,2.67,8,"CN","tiefanye",4.06,"5eb4f323b67a8d189a8f8380",14.29,300,"Very Low"
6,6,50,0,4.2,20,"CN","linsongda",3.72,"5ed1d078d8841a194fb87630",0.00,300,"Very Low"
3,3,100,0,3.67,40,"CN","kinziewool",4.29,"5e93d87e2e87d8b154dd238e",0.00,300,"Very Low"
3,3,100,1,4.04,29,"CN","changzhouz",4.09,"5ec3838095806b23bae8412b",0.00,300,"Very Low"
3,8,100,1,3.79,41,"CN","bujizhan",3.99,"5e8f0165e815903d022a3c7c",62.50,300,"Very Low"
3,14,100,0,3.9,41,"CN","terbuer",4.11,"5c9ac9b36b682b47155e1a58",78.57,300,"Very Low"
3,26,100,1,2,43,"CN","wulifange",3.95,"5eb3aec324c46f21c224b844",88.46,300,"Very Low"
3,3,100,1,3.63,26,"CN","lkwelyly",4.06,"5ef702023a91ac0176d698e6",0.00,300,"Very Low"
3,60,100,1,3.57,27,"CN","cgyhapy",3.95,"5ebb6e21224e2e1e5929be1a",95.00,300,"Very Low"
3,3,100,0,3.4,36,"CN","yqlili666",3.89,"5e79a626daa3f125000815ad",0.00,300,"Very Low"
6,7,50,1,4,45,"CN","sammy ",4.17,"5ec5fba4a6e08e12f03e460e",14.29,300,"Very Low"
3,3,100,1,4.29,34,"CN","oklfao",3.88,"5cde56ea6bbbd86b1cbab4a8",0.00,300,"Very Low"
3,7,100,1,3.67,19,"CN","yutongasto",3.98,"5ef2f90ca888ba40baf3bd16",57.14,300,"Very Low"
2.9,3,100,1,3.89,139,"CN","lihongying",4.19,"5ecc88113630a4376e694457",3.33,290,"Very Low"
2.81,3,100,1,3.5,35,"CN","hellohorse",4.15,"5edf0766194c971ec3ac4b9e",6.33,281,"Very Low"
2.8,3,100,1,3.17,44,"CN","asige-1122",4.26,"5ed9df5dd6223e34697f9024",6.67,280,"Very Low"
2.79,13,100,1,4,48,"CN","beauty des",4.25,"5ed8ea0b974ab76e85fb3459",78.54,279,"Very Low"
2.72,3,100,1,3.1,35,"CN","youngpeopl",4,"5ebf5819ebac372b070b0e70",9.33,272,"Very Low"
2.71,6,100,1,3.4,31,"CN","dududustor",3.8,"5ecb7059fb408fea401d255e",54.83,271,"Very Low"
2.71,3,100,1,4.33,37,"CN","huangchaoy",4.11,"5e93d7cf79bded3d40385b54",9.67,271,"Very Low"
2.69,3,100,0,5,43,"CN","zhoukely",4.25,"5edf1268a464d32423613a5e",10.33,269,"Very Low"
2.66,9,100,0,5,63,"CN","life stage",4.44,"5ef2c54482e1e6221ffc7de9",70.44,266,"Very Low"
2.66,3,100,1,2.67,30,"CN","keepahorse",4.14,"5edf07e70b313014b48a7450",11.33,266,"Very Low"
2.65,3,100,0,4.58,14,"CN","lfznb",3.99,"5ea7cdb941b27544b4f4694c",11.67,265,"Very Low"
5,5,50,0,5,47,"CN","chaoyang_y",3.75,"5ed868776a5a342472182986",0.00,250,"Very Low"
5,38,50,1,5,33,"CN","zufanqiudi",3.67,"5eba6ecb9a9e129fb97b5dfd",86.84,250,"Very Low"
4.83,51,50,1,2,39,"VE","saulstore",3.82,"5ee8875404718a4bba2d6348",90.53,242,"Very Low"
4.65,4,50,0,5,36,"CN","yqlili666",3.89,"5e79d1d09981e55d65627085",-16.25,233,"Very Low"
2,2,100,1,3.53,45,"CN","shopwnmon",4.03,"5e76d7f0370e9deae7cadf87",0.00,200,"Very Low"
2,2,100,1,4.15,48,"CN","wedding je",4.22,"5ea1161798c3202180fa1293",0.00,200,"Very Low"
2,10,100,0,3.2,41,"CN","premiumfa",3.99,"5eb38309fa6f111ca122bed4",80.00,200,"Very Low"
2,4,100,1,3.1,40,"CN","rensijing",3.42,"5eb5265fc98433438c3a5775",50.00,200,"Very Low"
2,9,100,1,3.67,41,"CN","uiritnkdr",3.8,"5ea8f08300a7ca1e25baf3e1",77.78,200,"Very Low"
2,2,100,1,2.44,42,"CN","lionmouse",4.04,"5eb63e65f98a3634f4d430b3",0.00,200,"Very Low"
2,9,100,0,3.47,40,"CN","zaitaowang",4.17,"5e940265ea3640c9ca0353aa",77.78,200,"Very Low"
4,4,50,1,1,44,"CN","laibingo z",3.52,"5ed9de39b6befd33de8dd908",0.00,200,"Very Low"
2,56,100,1,3.07,26,"CN","sell best ",3.7,"5eccd22b4497b86fd48f16b4",96.43,200,"Very Low"
2,2,100,1,2.57,30,"CN","shiyipanpa",4.02,"5ebf573c45f8f02b2539663b",0.00,200,"Very Low"
2,2,100,1,2.92,25,"CN","linpingsto",3.98,"5ecc8472fe429946b009900e",0.00,200,"Very Low"
2,25,100,1,3.9,37,"CN","nidekeaidu",3.61,"5e9aa6027ef81b1d830b6e11",92.00,200,"Very Low"
3.85,10,50,0,3.33,25,"CN","the leisur",4.04,"5e4a4b252ce2e5cac8cb6364",61.50,193,"Very Low"
3.86,6,50,0,4,20,"CN","zala rainb",3.86,"5ec899f21043f127b20955af",35.67,193,"Very Low"
1.89,2,100,0,3.46,33,"CN","zekaistore",4.11,"5eb95cc7802266bb4675b6d5",5.50,189,"Very Low"
1.88,25,100,1,4.46,43,"CN","llpp",4.01,"5e915982ab90d13f12c58c1d",92.48,188,"Very Low"
3.76,7,50,0,3.5,90,"CN","lixiangbo1",3.88,"5ebe625c3cdb6c40b7b9231e",46.29,188,"Very Low"
1.86,9,100,1,3.57,40,"CN","schmuckdes",3.94,"5e958754a9136f26ddb12929",79.33,186,"Very Low"
1.85,11,100,0,3.9,40,NULL,"maryswill",3.84,"5d8d8f2e0c400f2f97671e30",83.18,185,"Very Low"
1.84,2,100,1,3.68,57,"CN","logrenvu",3.99,"5ed5f7ccdfed1b4b1ac785c7",8.00,184,"Very Low"
18,59,10,0,2.67,34,"CN","beautiful ",4.5,"5ec782e0a323520050bd869b",69.49,180,"Very Low"
1.76,2,100,0,4.63,45,"CN","wenjd_415",4.46,"5cc7b24a607f2a6bbc3570e4",12.00,176,"Very Low"
1.74,2,100,1,4.25,41,"CN","memo2",3.83,"5e5e09065b03ef0b420f333f",13.00,174,"Very Low"
1.72,2,100,1,3.77,48,"CN","guangzhouw",3.88,"5ebe0ead593b960eb1c82d0b",14.00,172,"Very Low"
1.72,2,100,0,4.23,55,"CN","zhihua fas",4,"5ebe0ff82d407f12e15d8b69",14.00,172,"Very Low"
1.72,56,100,1,4,27,"CN","huangxiaoy",4.1,"5eeb1da8eeb02e10154792a6",96.93,172,"Very Low"
1.68,2,100,1,3.67,40,"CN","citizenrep",3.96,"5e93d60ebc5446aedde50c50",16.00,168,"Very Low"
1.67,2,100,1,3.59,43,"US","qian346289",3.97,"5ebd015540cd2c3a8953cecb",16.50,167,"Very Low"
1.66,2,100,1,3.75,26,"CN","alabaostor",3.94,"5e99436f9ce56d2f8a145788",17.00,166,"Very Low"
16,25,10,1,4.5,55,"CN","lihengchen",4.01,"5ef9a1091df14e8f41dca4fa",36.00,160,"Very Low"
16,14,10,1,5,40,"CN","shoes 4u",4.47,"5f0e6c204e43471f765df4f0",-14.29,160,"Very Low"
16,14,10,0,3,34,"CN","qiaopiadux",3.55,"5e9a74e447f7d92c8db8d14b",-14.29,160,"Very Low"
3,3,50,0,4.25,27,"CN","gaoying666",4.04,"5ed9af39e06ea614ef1afb59",0.00,150,"Very Low"
15,13,10,0,4,42,"CN","zengdaitao",4.02,"5ec49a2f9b4280aee762a72d",-15.38,150,"Very Low"
2.89,7,50,0,5,37,"CN","meifeng br",3.73,"5eba5b1c29367c77b5c0eb35",58.71,145,"Very Low"
2.81,33,50,0,3.64,43,"CN","cenic beau",4.11,"5ea27927a561041cc3fe56e3",91.48,141,"Very Low"
14,12,10,0,5,41,"CN","velocitee",4.17,"5e90074a5dd4013b350b81e4",-16.67,140,"Very Low"
14,12,10,1,4,22,"CN","happy dags",3.88,"5ed5c0afc832f62b8cfb21cb",-16.67,140,"Very Low"
12,14,10,0,5,22,"CN","fengguijie",3.88,"5ea7e2d949b52108c6560c5b",14.29,120,"Very Low"
12,67,10,0,3.67,32,"CN","eirufjl",4.01,"5eb8a1d594d1e31702a4ef7c",82.09,120,"Very Low"
11,30,10,0,5,78,"CN","yiwu shi a",4.3,"573db9316b335c34ca0513b8",63.33,110,"Very Low"
11,168,10,0,3.33,33,"CN","wanguanqiu",3.91,"5e9dad8cbc19c300417e1733",93.45,110,"Very Low"
11,70,10,0,2,62,"US","elisa2",3.87,"5e5769e751a8041e0224208f",84.29,110,"Very Low"
1,10,100,0,3.56,40,NULL,"maryswill",3.84,"5e81acbde187530740f207c6",90.00,100,"Very Low"
1,1,100,1,3.17,16,"CN","liumangtu1",4.17,"5ee46c69e9523b10591b0dca",0.00,100,"Very Low"
2,8,50,0,3.88,40,"CN","schmuckdes",3.94,"5e9587727e435f174603150e",75.00,100,"Very Low"
9,10,10,1,5,43,"CN","pedeska",3.69,"5ed48479a79b693eae66e575",10.00,90,"Very Low"
1.75,6,50,1,3,35,"CN","sklioppp",4.07,"5edf3082e066d71501a40c73",70.83,88,"Very Low"
1.71,2,50,1,4.67,31,"CN","dududustor",3.8,"5ee47535e0fdab19513772a7",14.50,86,"Very Low"
8,33,10,0,5,25,"CN","wslcwm",4.17,"5ed0dfc51fa8446451b19c0d",75.76,80,"Very Low"
8,7,10,1,4.5,33,"CN","kokoyes",4.33,"5ee3257cb3c7be38e3ec7c74",-14.29,80,"Very Low"
8,17,10,0,5,48,"CN","wenqiaoyou",3.63,"5ec48b4f504db2c516aad131",52.94,80,"Very Low"
8,7,10,1,5,10,"CN","longming",3.97,"5eccb8aa18e87d64f13e012c",-14.29,80,"Very Low"
7,22,10,0,3.5,37,"CN","dexiaojiap",3.76,"5e47d0ff641421625f0c94ca",68.18,70,"Very Low"
7,7,10,0,3.36,38,"CN","mermaidpai",3.81,"5e9fcb1b93ebc013c8dc9f18",0.00,70,"Very Low"
7,66,10,1,5,41,"CN","langwei cl",4.04,"5eb8dd6275e01b65b8da16ac",89.39,70,"Very Low"
7,17,10,0,5,21,"CN","10 days de",3.61,"5eeef4c4066647a9388a8ac2",58.82,70,"Very Low"
7,68,10,0,1.5,43,"CN","wenj498",3.86,"5ea69521f5e1e65a3c70faa8",89.71,70,"Very Low"
7,7,10,1,5,22,"CN","jinvei sky",4.06,"5ecdc68e46cdc10c6216940f",0.00,70,"Very Low"
8,68,8,0,5,43,"CN","lucky726",3.92,"5eb2200b989caa081980b812",88.24,64,"Very Low"
6,33,10,0,2.33,41,"CN","shenzhenfu",3.92,"5eb4dd1bba09581b242c01b0",81.82,60,"Very Low"
6,6,10,0,4.75,25,"CN","guojinghao",3.96,"5ec61961f80b97293e308e3b",0.00,60,"Very Low"
5.75,5,10,1,5,139,"CN","liyang163",2.33,"5ed4cabd34f3329741e8c3ee",-15.00,58,"Very Low"
5.65,33,10,0,5,43,"CN","zios",4.04,"5eb4dccc8fb578171beef0ad",82.88,57,"Very Low"
5.68,5,10,0,4.5,109,"CN","langsengy",4.51,"5ec118ec7b4679d720f8de1d",-13.60,57,"Very Low"
8,9,7,0,5,38,"CN","shenzhen l",4.05,"5e8d70549f1504449514c8b9",11.11,56,"Very Low"
7,31,8,0,5,43,"CN","langwei ga",3.95,"5e9a99189b1c2d0240f15f72",77.42,56,"Very Low"
8,55,7,0,5,63,"CN","chaoyang",4.25,"5eec6643d6854068e20df558",85.45,56,"Very Low"
5,5,10,0,5,8,"CN","renpingpin",3.84,"5ed1c059630f990d1d44592c",0.00,50,"Very Low"
1,8,50,0,3.75,39,"CN","baixuea",4.17,"5e9d3f0bad02980482682c4e",87.50,50,"Very Low"
5,51,10,0,5,36,"CN","hxt520",3.99,"5eb90ab5ad67f63678d15ed9",90.20,50,"Very Low"
15,15,3,0,5,40,"CN","papastees",4.25,"5ee4389b9d2ddf161dcb50c7",0.00,45,"Very Low"
4,4,10,1,5,58,"CN","usa mall",4.25,"5b7d0e51b79c8414c3ef8548",0.00,40,"Very Low"
3.92,9,10,0,5,40,"CN","zhoulingli",3.51,"5ec645bafd107a02279c8c54",56.44,39,"Very Low"
3.71,5,10,0,5,135,"CN","zhouzhilon",4.2,"5efc475047f98d45ef7fa1f2",25.80,37,"Very Low"
3.7,9,10,0,2.25,35,"CN","supuma wal",3.78,"5eb252858a2fcf27fbd81ece",58.89,37,"Very Low"
6,17,6,0,5,43,"CN","witkey bl",4.05,"5e7eb4545c97e409ca7c33aa",64.71,36,"Very Low"
16,16,2,0,5,32,"CN","xiaoguilin",4.3,"5f11698e9a44cd5ecd1909db",0.00,32,"Very Low"
2.67,67,10,0,5,27,"CN","hehaiyan",3.69,"5edf2eac07570835cf35ee02",96.01,27,"Very Low"
11,10,2,0,2,19,"CN","guangzhou ",4,"5ed8983fb83b7828822ad26a",-10.00,22,"Very Low"
2,2,10,0,4.8,35,"CN","failaimi t",3.67,"5eb0c05c8418d0155e62ab7b",0.00,20,"Very Low"
14,14,1,0,5,27,"CN","gaomeigui",3.96,"5eccb455d4eb5d46b00be0ed",0.00,14,"Very Low"
4.81,30,3,0,5,43,"CN","choic‘stor",3.99,"5eb618659ac3e01e76161a4a",83.97,14,"Very Low"
11,30,1,0,5,33,"CN","caogao",4.01,"5ebfdd5bebac37702b0b207b",63.33,11,"Very Low"
2.72,9,1,0,5,33,"CN","kyiswen",3.6,"5ed3ae8e7bf8821d5cf4bc64",69.78,3,"Very Low"
